Island,AB_Island_ID,Weigelt.ID,Archipelago,Species_Name,Common_Name,Sibley2_0ID,AB_Species_ID,introduced,modern_observed,historically_observed,fossil_observed,Source,Fossil_Evidence,Notes,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Columba junoniae,Laurel Pigeon,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Columba livia,Rock Pigeon,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Corvus corax,Common Raven,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Coturnix coturnix,Common Quail,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Cyanistes teneriffae,African Blue Tit,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Delichon urbicum,Common House-Martin,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Egretta garzetta,Little Egret,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Emberiza calandra,Corn Bunting,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Erithacus rubecula,European Robin,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Falco pelegrinoides,Barbary Falcon,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Falco tinnunculus,Eurasian Kestrel,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Fringilla coelebs,Common Chaffinch,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Fulica atra,Eurasian Coot,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Gallinago gallinago,Common Snipe,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Gallinula chloropus,Eurasian Moorhen,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Hydrobates pelagicus,European Storm-Petrel,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Larus fuscus,Lesser Black-backed Gull,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Larus michahellis,Yellow-legged Gull,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Morus bassanus,Northern Gannet,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Motacilla alba,White Wagtail,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Motacilla cinerea,Gray Wagtail,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Myiopsitta monachus,Monk Parakeet,Introduced species,,1,1,NA,NA,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Numenius phaeopus,Whimbrel,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Oceanites oceanicus,Wilson's Storm-Petrel,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Oceanodroma castro,Band-rumped Storm-Petrel,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Oceanodroma leucorhoa,Leach's Storm-Petrel,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Pandion haliaetus,Osprey,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Passer hispaniolensis,Spanish Sparrow,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Pelagodroma marina,White-faced Storm-Petrel,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Petronia petronia,Rock Petronia,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Phylloscopus canariensis,Canary Islands Chiffchaff,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Phylloscopus ibericus,Iberian Chiffchaff,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Puffinus baroli,Barolo Shearwater,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Puffinus griseus,Sooty Shearwater,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Puffinus puffinus,Manx Shearwater,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Pyrrhocorax pyrrhocorax,Red-billed Chough,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Regulus regulus,Goldcrest,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Regulus teneriffae,Canary Islands Kinglet,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Scolopax rusticola,Eurasian Woodcock,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Serinus canaria,Island Canary,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Stercorarius longicaudus,Long-tailed Jaeger,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Stercorarius parasiticus,Parasitic Jaeger,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Stercorarius pomarinus,Pomarine Jaeger,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Sterna hirundo,Common Tern,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Sterna paradisaea,Arctic Tern,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Streptopelia decaocto,Eurasian Collared-Dove,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Streptopelia roseogrisea,African Collared-Dove,Introduced species,,1,1,NA,NA,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Streptopelia turtur,European Turtle-Dove,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Sylvia atricapilla,Blackcap,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Sylvia conspicillata,Spectacled Warbler,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Sylvia melanocephala,Sardinian Warbler,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Thalasseus sandvicensis,Sandwich Tern,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Tringa nebularia,Common Greenshank,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Tringa totanus,Common Redshank,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Turdus merula,Eurasian Blackbird,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Turdus philomelos,Song Thrush,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Tyto alba,Barn Owl,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Upupa epops,Eurasian Hoopoe,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Vanellus vanellus,Northern Lapwing,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Coturnix gomerae,,,,0,0,0,1,Illera et al 2012 Quaternary Science Reviews,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Pyrrhocorax graculus,,,,0,0,0,1,Illera et al 2012 Quaternary Science Reviews,,,,,,,,,,,,,
La Palma,71,18247,Canary Islands,Carduelis triasi,,,,0,0,0,1,Illera et al 2012 Quaternary Science Reviews; Biber 2002; known from fossils,,,,,,,,,,,,,
Lakeba,7,8937,Fiji,Acridotheres fuscus,Acridotheres fuscus,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Lakeba,7,8937,Fiji,Amandava amandava,Amandava amandava,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Lakeba,7,8937,Fiji,Columba livia,,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Lakeba,7,8937,Fiji,Pycnonotus cafer,,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Lakeba,7,8937,Fiji,Anas superciliosa,,,34,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Lakeba,7,8937,Fiji,Aplonis tabuensis,,,43,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Lakeba,7,8937,Fiji,Butorides striatus,,,59,0,0,0,1,steadman 2006,,,,,,,,,,,,,
Lakeba,7,8937,Fiji,Circus approximans,,4690,96,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Lakeba,7,8937,Fiji,Collocalia spodiopygia,,,111,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Lakeba,7,8937,Fiji,Columba vitiensis,,,115,0,1,1,1,steadman 2006,,,,,,,,,,,,,
Lakeba,7,8937,Fiji,Ducula lakeba,,,152,0,0,0,1,steadman 2006,,,,,,,,,,,,,
Lakeba,7,8937,Fiji,Ducula pacifica,,,156,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Lakeba,7,8937,Fiji,Egretta sacra,,,168,0,1,1,1,steadman 2006,,,,,,,,,,,,,
Lakeba,7,8937,Fiji,Foulehaio carunculata,,,181,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Lakeba,7,8937,Fiji,Gallicolumba stairi,,,191,0,1,1,1,steadman 2006,,,,,,,,,,,,,
Lakeba,7,8937,Fiji,Gallirallus philippensis,,,202,0,1,1,1,steadman 2006,,,,,,,,,,,,,
Lakeba,7,8937,Fiji,Gallirallus undescr. sp D,,,211,0,0,0,1,steadman 2006,,,,,,,,,,,,,
Lakeba,7,8937,Fiji,Halcyon chloris,,,229,0,1,1,1,steadman 2006,,,,,,,,,,,,,
Lakeba,7,8937,Fiji,Hirundo tahitica,,,249,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Lakeba,7,8937,Fiji,Lalage maculosa,,,254,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Lakeba,7,8937,Fiji,Mayrornis lessoni,,,279,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Lakeba,7,8937,Fiji,Megapodius alimentum,,,282,0,0,0,1,steadman 2006,,,,,,,,,,,,,
Lakeba,7,8937,Fiji,Myiagra vanikorensis,,,322,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Lakeba,7,8937,Fiji,Myzomela jugularis,,,327,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Lakeba,7,8937,Fiji,Poliolimnas cinereus,,,364,0,0,0,1,steadman 2006,,,,,,,,,,,,,
Lakeba,7,8937,Fiji,Porphyrio porphyrio,,,371,0,1,1,1,steadman 2006,,,,,,,,,,,,,
Lakeba,7,8937,Fiji,Porzana tabuensis,,,392,0,0,0,1,steadman 2006,,,,,,,,,,,,,
Lakeba,7,8937,Fiji,Ptilinopus perousii,,,409,0,1,1,1,steadman 2006,,,,,,,,,,,,,
Lakeba,7,8937,Fiji,Ptilinopus porphyraceus,,,410,0,1,1,1,steadman 2006,,,,,,,,,,,,,
Lakeba,7,8937,Fiji,Tyto alba,,,449,0,1,1,1,steadman 2006,,,,,,,,,,,,,
Lakeba,7,8937,Fiji,Vini solitarius,,,461,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Lakeba,7,8937,Fiji,Gallus gallus,,,,1,1,1,NA,,,,,,,,,,,,,,
Lanai,12,9832,Hawaiian,Acridotheres tristis,Common myna,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Lanai,12,9832,Hawaiian,Alauda arvensis,Sky lark,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Lanai,12,9832,Hawaiian,Alectoris chukar,Chukar,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Lanai,12,9832,Hawaiian,Bubulcus ibis,Cattle egret,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Lanai,12,9832,Hawaiian,Callipepla californica,California quail,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Lanai,12,9832,Hawaiian,Callipepla gambelii,Gambel's quail,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Lanai,12,9832,Hawaiian,Cardinalis cardinalis,Northern cardinal,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Lanai,12,9832,Hawaiian,Carpodacus mexicanus,House finch,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Lanai,12,9832,Hawaiian,Cettia diphone,Japanese bush-warbler,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Lanai,12,9832,Hawaiian,Columba livia,Rock Pigeon,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Lanai,12,9832,Hawaiian,Coturnix japonica,Japanese Quail,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Lanai,12,9832,Hawaiian,Francolinus erckelii,Erckel's Francolin,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Lanai,12,9832,Hawaiian,Francolinus francolinus,Black Francolin,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Lanai,12,9832,Hawaiian,Francolinus pondicerianus,Gray Francolin,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Lanai,12,9832,Hawaiian,Geopelia striata,Zebra dove,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Lanai,12,9832,Hawaiian,Lonchura punctulata,Nutmeg Mannikin,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Lanai,12,9832,Hawaiian,Meleagris gallopayo,Wild turkey,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Lanai,12,9832,Hawaiian,Mimus polyglottos,Northern Mockingbird,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Lanai,12,9832,Hawaiian,Paroaria coronata,Red-crested Cardinal,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Lanai,12,9832,Hawaiian,Passer domesticus,House sparrow,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Lanai,12,9832,Hawaiian,Phasianus colchicus,Ring-necked Pheasant,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Lanai,12,9832,Hawaiian,Streptopelia chinensis,Spotted dove,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Lanai,12,9832,Hawaiian,Zosterops japonicus,Japanese white-eye,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Lanai,12,9832,Hawaiian,Akialoa lanaiensis,,,25,0,0,1,0,"Boyer, A.G. 2008. Extinction patterns in the avifauna of the Hawaiian islands. Diversity and Distributions, 14: 509-517.",,,,,,,,,,,,,
Lanai,12,9832,Hawaiian,Asio flammeus,,,51,0,1,0,NA,"Boyer, A.G. 2008. Extinction patterns in the avifauna of the Hawaiian islands. Diversity and Distributions, 14: 509-517.",,,,,,,,,,,,,
Lanai,12,9832,Hawaiian,Branta sandvicensis,,,57,0,0,0,1,"Boyer, A.G. 2008. Extinction patterns in the avifauna of the Hawaiian islands. Diversity and Distributions, 14: 509-517.",,,,,,,,,,,,,
Lanai,12,9832,Hawaiian,Dysmorodrepanis munroi,,,163,0,0,1,0,"Boyer, A.G. 2008. Extinction patterns in the avifauna of the Hawaiian islands. Diversity and Distributions, 14: 509-517.",,,,,,,,,,,,,
Lanai,12,9832,Hawaiian,Fulica alai,,,182,0,1,1,0,"Boyer, A.G. 2008. Extinction patterns in the avifauna of the Hawaiian islands. Diversity and Distributions, 14: 509-517.",,,,,,,,,,,,,
Lanai,12,9832,Hawaiian,Himatione sanguinea,,,247,0,1,1,0,"Boyer, A.G. 2008. Extinction patterns in the avifauna of the Hawaiian islands. Diversity and Distributions, 14: 509-517.",,,,,,,,,,,,,
Lanai,12,9832,Hawaiian,Loxops virens,,,273,0,1,1,0,"Boyer, A.G. 2008. Extinction patterns in the avifauna of the Hawaiian islands. Diversity and Distributions, 14: 509-517.",,,,,,,,,,,,,
Lanai,12,9832,Hawaiian,Myadestes lanaiensis,,,310,0,1,1,0,"Boyer, A.G. 2008. Extinction patterns in the avifauna of the Hawaiian islands. Diversity and Distributions, 14: 509-517.",,,,,,,,,,,,,
Lanai,12,9832,Hawaiian,Nycticorax nycticorax subsp. hoactli,,,340,0,1,1,0,"Boyer, A.G. 2008. Extinction patterns in the avifauna of the Hawaiian islands. Diversity and Distributions, 14: 509-517.",,,,,,,,,,,,,
Lanai,12,9832,Hawaiian,Paroreomyza montana,,,356,0,1,1,0,"Boyer, A.G. 2008. Extinction patterns in the avifauna of the Hawaiian islands. Diversity and Distributions, 14: 509-517.",,,,,,,,,,,,,
Lanai,12,9832,Hawaiian,Psittirostra psittacea,,,400,0,1,1,0,"Boyer, A.G. 2008. Extinction patterns in the avifauna of the Hawaiian islands. Diversity and Distributions, 14: 509-517.",,,,,,,,,,,,,
Lanai,12,9832,Hawaiian,Thambetochen chauliodous,,,442,0,0,0,1,"Boyer, A.G. 2008. Extinction patterns in the avifauna of the Hawaiian islands. Diversity and Distributions, 14: 509-517.",,,,,,,,,,,,,
Lanai,12,9832,Hawaiian,Vestiaria coccinea,,,456,0,0,1,0,"Boyer, A.G. 2008. Extinction patterns in the avifauna of the Hawaiian islands. Diversity and Distributions, 14: 509-517.",,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Accipiter nisus,Eurasian Sparrowhawk,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Actitis hypoleucos,Common Sandpiper,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Alauda arvensis,Sky Lark,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Alectoris barbara,Barbary Partridge,Introduced species,,1,1,NA,NA,avibase: canary islands,,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Anas crecca,Green-winged Teal,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Anas penelope,Eurasian Wigeon,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Anthus berthelotii,Berthelot's Pipit,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Anthus pratensis,Meadow Pipit,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Apus apus,Common Swift,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Apus pallidus,Pallid Swift,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Apus unicolor,Plain Swift,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Ardea cinerea,Gray Heron,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Arenaria interpres,Ruddy Turnstone,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Bubulcus ibis,Cattle Egret,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Bucanetes githagineus,Trumpeter Finch,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Bulweria bulwerii,Bulwer's Petrel,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Burhinus oedicnemus,Eurasian Thick-knee,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Buteo buteo,Common Buzzard,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Calandrella rufescens,Lesser Short-toed Lark,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Calidris alba,Sanderling,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Calidris alpina,Dunlin,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Calidris ferruginea,Curlew Sandpiper,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Calidris minuta,Little Stint,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Calidris pugnax,Ruff,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Calonectris diomedea,Cory's Shearwater,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Carduelis cannabina,Eurasian Linnet,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Carduelis carduelis,European Goldfinch,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Charadrius alexandrinus,Kentish Plover,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Charadrius dubius,Little Ringed Plover,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Charadrius hiaticula,Common Ringed Plover,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Chlamydotis undulata,Houbara Bustard,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Chloris chloris,European Greenfinch,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Chroicocephalus ridibundus,Black-headed Gull,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Columba bollii,Bolle's Pigeon,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Columba livia,Rock Pigeon,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Corvus corax,Common Raven,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Coturnix coturnix,Common Quail,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Cursorius cursor,Cream-colored Courser,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Cyanistes teneriffae,African Blue Tit,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Delichon urbicum,Common House-Martin,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Egretta garzetta,Little Egret,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Egretta gularis,Western Reef-Heron,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Emberiza calandra,Corn Bunting,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Erithacus rubecula,European Robin,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Falco eleonorae,Eleonora's Falcon,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Falco pelegrinoides,Barbary Falcon,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Falco peregrinus,Peregrine Falcon,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Falco tinnunculus,Eurasian Kestrel,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Fulica atra,Eurasian Coot,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Gallinago gallinago,Common Snipe,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Gelochelidon nilotica,Gull-billed Tern,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Himantopus himantopus,Black-winged Stilt,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Hirundo rustica,Barn Swallow,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Hydrobates pelagicus,European Storm-Petrel,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
Lanzarote,72,18249,Canary Islands,Lanius meridionalis,Southern Gray Shrike,,,0,1,1,0,avibase: canary islands,,,,,,,,,,,,,
