"","Island","AB_Island_ID","Weigelt.ID","Archipelago","Species_Name","Common_Name","Sibley2_0ID","AB_Species_ID","introduced","modern_observed","historically_observed","fossil_observed","Source","Fossil_Evidence","Notes","good_island"
"3807","Mauritius",47,53663,"Mascarenes","Nesoenas picturata",NA,NA,615,0,1,1,1,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",NA,NA,1
"3808","Mauritius",47,53663,"Mascarenes","Nycticorax mauritianus",NA,NA,618,0,0,1,1,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",NA,NA,1
"3809","Mauritius",47,53663,"Mascarenes","Phedina borbonica",NA,NA,621,0,1,1,0,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",NA,NA,1
"3810","Mauritius",47,53663,"Mascarenes","Phoenicopterus roseus",NA,NA,622,0,0,1,1,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",NA,NA,1
"3811","Mauritius",47,53663,"Mascarenes","Psittacula bensoni",NA,NA,624,0,0,1,1,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",NA,NA,1
"3812","Mauritius",47,53663,"Mascarenes","Psittacula eques",NA,NA,626,0,1,1,1,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",NA,NA,1
"3813","Mauritius",47,53663,"Mascarenes","Raphus cucullatus",NA,NA,628,0,0,1,1,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",NA,NA,1
"3814","Mauritius",47,53663,"Mascarenes","Terpsiphone bourbonnensis",NA,NA,630,0,1,1,0,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",NA,NA,1
"3815","Mauritius",47,53663,"Mascarenes","Zosterops borbonicus",NA,NA,630,0,1,1,0,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",NA,NA,1
"3816","Mauritius",47,53663,"Mascarenes","Zosterops chloronothos",NA,NA,635,0,1,1,0,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",NA,NA,1
"3817","Molokai",14,9838,"Hawaiian","Acridotheres tristis","Common myna",NA,NA,1,1,NA,NA,"Avibase website",NA,NA,1
"3818","Molokai",14,9838,"Hawaiian","Alauda arvensis","Sky lark",NA,NA,1,1,NA,NA,"Avibase website",NA,NA,1
"3819","Molokai",14,9838,"Hawaiian","Alectoris chukar","Chukar",NA,NA,1,1,NA,NA,"Avibase website",NA,NA,1
"3820","Molokai",14,9838,"Hawaiian","Bubulcus ibis","Cattle egret",NA,NA,1,1,NA,NA,"Avibase website",NA,NA,1
"3821","Molokai",14,9838,"Hawaiian","Cardinalis cardinalis","Northern Cardinal",NA,NA,1,1,NA,NA,"Avibase website",NA,NA,1
"3822","Molokai",14,9838,"Hawaiian","Carpodacus mexicanus","House Finch",NA,NA,1,1,NA,NA,"Avibase website",NA,NA,1
"3823","Molokai",14,9838,"Hawaiian","Cettia diphone","Japanese bush-warbler",NA,NA,1,1,NA,NA,"Avibase website",NA,NA,1
"3824","Molokai",14,9838,"Hawaiian","Columba livia","Rock Pigeon",NA,NA,1,1,NA,NA,"Avibase website",NA,NA,1
"3825","Molokai",14,9838,"Hawaiian","Coturnix japonica","Japanese Quail",NA,NA,1,1,NA,NA,"Avibase website",NA,NA,1
"3826","Molokai",14,9838,"Hawaiian","Francolinus erckelii","Erckel's Francolin",NA,NA,1,1,NA,NA,"Avibase website",NA,NA,1
"3827","Molokai",14,9838,"Hawaiian","Francolinus francolinus","Black Francolin",NA,NA,1,1,NA,NA,"Avibase website",NA,NA,1
"3828","Molokai",14,9838,"Hawaiian","Francolinus pondicerianus","Gray Francolin",NA,NA,1,1,NA,NA,"Avibase website",NA,NA,1
"3829","Molokai",14,9838,"Hawaiian","Garrulax canorus","Chinese hwamei",NA,NA,1,1,NA,NA,"Avibase website",NA,NA,1
"3830","Molokai",14,9838,"Hawaiian","Geopelia striata","Zebra dove",NA,NA,1,1,NA,NA,"Avibase website",NA,NA,1
"3831","Molokai",14,9838,"Hawaiian","Leiothrix lutea","Red-billed Leiothrix",NA,NA,1,1,NA,NA,"Avibase website",NA,NA,1
"3832","Molokai",14,9838,"Hawaiian","Lonchura punctulata","Nutmeg Mannikin",NA,NA,1,1,NA,NA,"Avibase website",NA,NA,1
"3833","Molokai",14,9838,"Hawaiian","Mimus polyglottos","Northern Mockingbird",NA,NA,1,1,NA,NA,"Avibase website",NA,NA,1
"3834","Molokai",14,9838,"Hawaiian","Paroaria coronata","Red-crested Cardinal",NA,NA,1,1,NA,NA,"Avibase website",NA,NA,1
"3835","Molokai",14,9838,"Hawaiian","Passer domesticus","House sparrow",NA,NA,1,1,NA,NA,"Avibase website",NA,NA,1
"3836","Molokai",14,9838,"Hawaiian","Phasianus colchicus","Ring-necked Pheasant",NA,NA,1,1,NA,NA,"Avibase website",NA,NA,1
"3837","Molokai",14,9838,"Hawaiian","Pycnonotus cafer","Red-vented bulbul",NA,NA,1,1,NA,NA,"Avibase website",NA,NA,1
"3838","Molokai",14,9838,"Hawaiian","Streptopelia chinensis","Spotted dove",NA,NA,1,1,NA,NA,"Avibase website",NA,NA,1
"3839","Molokai",14,9838,"Hawaiian","Zosterops japonicus","Japanese white-eye",NA,NA,1,1,NA,NA,"Avibase website",NA,NA,1
"3840","Molokai",14,9838,"Hawaiian","Aidemedia lutetiae",NA,NA,22,0,0,0,1,"Boyer, A.G. 2008. Extinction patterns in the avifauna of the Hawaiian islands. Diversity and Distributions, 14: 509-517.",NA,NA,1
"3841","Molokai",14,9838,"Hawaiian","Akialoa sp. cf. lanaiensis",NA,NA,25,0,0,0,1,"Boyer, A.G. 2008. Extinction patterns in the avifauna of the Hawaiian islands. Diversity and Distributions, 14: 509-517.",NA,NA,1
"3842","Molokai",14,9838,"Hawaiian","Anas wyvilliana",NA,NA,35,0,0,1,1,"Boyer, A.G. 2008. Extinction patterns in the avifauna of the Hawaiian islands. Diversity and Distributions, 14: 509-517.",NA,NA,1
"3843","Molokai",14,9838,"Hawaiian","Apteribis glenos",NA,NA,47,0,0,0,1,"Boyer, A.G. 2008. Extinction patterns in the avifauna of the Hawaiian islands. Diversity and Distributions, 14: 509-517.",NA,NA,1
"3844","Molokai",14,9838,"Hawaiian","Asio flammeus",NA,NA,51,0,1,0,NA,"Boyer, A.G. 2008. Extinction patterns in the avifauna of the Hawaiian islands. Diversity and Distributions, 14: 509-517.",NA,NA,1
"3845","Molokai",14,9838,"Hawaiian","Branta sandvicensis",NA,NA,57,0,0,0,1,"Boyer, A.G. 2008. Extinction patterns in the avifauna of the Hawaiian islands. Diversity and Distributions, 14: 509-517.",NA,NA,1
"3846","Molokai",14,9838,"Hawaiian","Buteo solitarius",NA,NA,58,0,0,0,1,"Boyer, A.G. 2008. Extinction patterns in the avifauna of the Hawaiian islands. Diversity and Distributions, 14: 509-517.",NA,NA,1
"3847","Molokai",14,9838,"Hawaiian","Circus dossenus",NA,NA,97,0,0,0,1,"Boyer, A.G. 2008. Extinction patterns in the avifauna of the Hawaiian islands. Diversity and Distributions, 14: 509-517.",NA,NA,1
"3848","Molokai",14,9838,"Hawaiian","Ciridops cf. anna",NA,NA,98,0,0,0,1,"Boyer, A.G. 2008. Extinction patterns in the avifauna of the Hawaiian islands. Diversity and Distributions, 14: 509-517.",NA,NA,1
"3849","Molokai",14,9838,"Hawaiian","Corvus viriosus",NA,NA,133,0,0,0,1,"Boyer, A.G. 2008. Extinction patterns in the avifauna of the Hawaiian islands. Diversity and Distributions, 14: 509-517.",NA,NA,1
"3850","Molokai",14,9838,"Hawaiian","Drepanis funerea",NA,NA,143,0,0,1,0,"Boyer, A.G. 2008. Extinction patterns in the avifauna of the Hawaiian islands. Diversity and Distributions, 14: 509-517.",NA,NA,1
"3851","Molokai",14,9838,"Hawaiian","Fulica alai",NA,NA,182,0,1,1,0,"Boyer, A.G. 2008. Extinction patterns in the avifauna of the Hawaiian islands. Diversity and Distributions, 14: 509-517.",NA,NA,1
"3852","Molokai",14,9838,"Hawaiian","Gallinula chloropus subsp. sandvicensis",NA,NA,194,0,1,1,0,"Boyer, A.G. 2008. Extinction patterns in the avifauna of the Hawaiian islands. Diversity and Distributions, 14: 509-517.",NA,NA,1
"3853","Molokai",14,9838,"Hawaiian","Grallistrix geleches",NA,NA,223,0,0,0,1,"Boyer, A.G. 2008. Extinction patterns in the avifauna of the Hawaiian islands. Diversity and Distributions, 14: 509-517.",NA,NA,1
"3854","Molokai",14,9838,"Hawaiian","Haliaeetus sp. albicilla",NA,NA,240,0,0,0,1,"Boyer, A.G. 2008. Extinction patterns in the avifauna of the Hawaiian islands. Diversity and Distributions, 14: 509-517.",NA,NA,1
"3855","Molokai",14,9838,"Hawaiian","Hemignathus lucidus",NA,NA,243,0,0,0,1,"Boyer, A.G. 2008. Extinction patterns in the avifauna of the Hawaiian islands. Diversity and Distributions, 14: 509-517.",NA,NA,1
"3856","Molokai",14,9838,"Hawaiian","Himatione sanguinea",NA,NA,247,0,1,1,0,"Boyer, A.G. 2008. Extinction patterns in the avifauna of the Hawaiian islands. Diversity and Distributions, 14: 509-517.",NA,NA,1
"3857","Molokai",14,9838,"Hawaiian","Himatione sp. cf. sanguinea (freethii)",NA,NA,247,0,0,0,1,"Boyer, A.G. 2008. Extinction patterns in the avifauna of the Hawaiian islands. Diversity and Distributions, 14: 509-517.",NA,NA,1
"3858","Molokai",14,9838,"Hawaiian","Loxops virens",NA,NA,273,0,1,1,0,"Boyer, A.G. 2008. Extinction patterns in the avifauna of the Hawaiian islands. Diversity and Distributions, 14: 509-517.",NA,NA,1
"3859","Molokai",14,9838,"Hawaiian","Moho bishopi",NA,NA,301,0,0,1,1,"Boyer, A.G. 2008. Extinction patterns in the avifauna of the Hawaiian islands. Diversity and Distributions, 14: 509-517.",NA,NA,1
"3860","Molokai",14,9838,"Hawaiian","Myadestes lanaiensis",NA,NA,310,0,1,1,1,"Boyer, A.G. 2008. Extinction patterns in the avifauna of the Hawaiian islands. Diversity and Distributions, 14: 509-517.",NA,NA,1
"3861","Molokai",14,9838,"Hawaiian","Nycticorax nycticorax subsp. hoactli",NA,NA,340,0,1,1,0,"Boyer, A.G. 2008. Extinction patterns in the avifauna of the Hawaiian islands. Diversity and Distributions, 14: 509-517.",NA,NA,1
"3862","Molokai",14,9838,"Hawaiian","Palmeria dolei",NA,NA,351,0,0,1,0,"Boyer, A.G. 2008. Extinction patterns in the avifauna of the Hawaiian islands. Diversity and Distributions, 14: 509-517.",NA,NA,1
"3863","Molokai",14,9838,"Hawaiian","Paroreomyza flammea",NA,NA,354,0,0,1,0,"Boyer, A.G. 2008. Extinction patterns in the avifauna of the Hawaiian islands. Diversity and Distributions, 14: 509-517.",NA,NA,1
"3864","Molokai",14,9838,"Hawaiian","Paroreomyza montana",NA,NA,356,0,0,1,1,"Boyer, A.G. 2008. Extinction patterns in the avifauna of the Hawaiian islands. Diversity and Distributions, 14: 509-517.",NA,NA,1
"3865","Molokai",14,9838,"Hawaiian","Porzana menehune",NA,NA,377,0,0,0,1,"Boyer, A.G. 2008. Extinction patterns in the avifauna of the Hawaiian islands. Diversity and Distributions, 14: 509-517.",NA,NA,1
"3866","Molokai",14,9838,"Hawaiian","Pseudonestor xanthophrys",NA,NA,399,0,0,0,1,"Boyer, A.G. 2008. Extinction patterns in the avifauna of the Hawaiian islands. Diversity and Distributions, 14: 509-517.",NA,NA,1
"3867","Molokai",14,9838,"Hawaiian","Psittirostra psittacea",NA,NA,400,0,0,1,0,"Boyer, A.G. 2008. Extinction patterns in the avifauna of the Hawaiian islands. Diversity and Distributions, 14: 509-517.",NA,NA,1
"3868","Molokai",14,9838,"Hawaiian","Telespiza cantans",NA,NA,438,0,0,0,1,"Boyer, A.G. 2008. Extinction patterns in the avifauna of the Hawaiian islands. Diversity and Distributions, 14: 509-517.",NA,NA,1
"3869","Molokai",14,9838,"Hawaiian","Telespiza ultima",NA,NA,440,0,0,0,1,"Boyer, A.G. 2008. Extinction patterns in the avifauna of the Hawaiian islands. Diversity and Distributions, 14: 509-517.",NA,NA,1
"3870","Molokai",14,9838,"Hawaiian","Telespiza ypsilon",NA,NA,441,0,0,0,1,"Boyer, A.G. 2008. Extinction patterns in the avifauna of the Hawaiian islands. Diversity and Distributions, 14: 509-517.",NA,NA,1
"3871","Molokai",14,9838,"Hawaiian","Thambetochen chauliodous",NA,NA,442,0,0,0,1,"Boyer, A.G. 2008. Extinction patterns in the avifauna of the Hawaiian islands. Diversity and Distributions, 14: 509-517.",NA,NA,1
"3872","Molokai",14,9838,"Hawaiian","Vestiaria coccinea",NA,NA,456,0,1,1,0,"Boyer, A.G. 2008. Extinction patterns in the avifauna of the Hawaiian islands. Diversity and Distributions, 14: 509-517.",NA,NA,1
"3873","Molokai",14,9838,"Hawaiian","Xestospiza fastigialis",NA,NA,467,0,0,0,1,"Boyer, A.G. 2008. Extinction patterns in the avifauna of the Hawaiian islands. Diversity and Distributions, 14: 509-517.",NA,NA,1
"3874","Mona",62,11652,"Greater Antilles","Anas bahamensis","white-cheeked pintail",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"this island not specifically mentioned, included as part of ""Greater Antilles""",1
"3875","Mona",62,11652,"Greater Antilles","Aratinga chloroptera maugei","hispaniolan parakeet, subspecies",NA,NA,0,0,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"endemic, extinct, turn of 19th cent",1
"3876","Mona",62,11652,"Greater Antilles","Ardea alba","great egret",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common",1
"3877","Mona",62,11652,"Greater Antilles","Bubulcus ibis","cattle egret",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common, first immigrants 1950s",1
"3878","Mona",62,11652,"Greater Antilles","Butorides virescens","green heron",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common",1
"3879","Mona",62,11652,"Greater Antilles","Coccyzus minor","mangrove cuckoo",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"generally common",1
"3880","Mona",62,11652,"Greater Antilles","Coereba flaveola","bananaquit",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common",1
"3881","Mona",62,11652,"Greater Antilles","Columba livia","rock dove",NA,NA,1,1,NA,NA,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common",1
"3882","Mona",62,11652,"Greater Antilles","Columbina passerina","common ground-dove",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common",1
"3883","Mona",62,11652,"Greater Antilles","Dendrocygna arborea","west indian whistling-duck",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"declining if presenrt, unclear for this location",1
"3884","Mona",62,11652,"Greater Antilles","Egretta thula","snowy egret",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common",1
"3885","Mona",62,11652,"Greater Antilles","Egretta tricolor","tricolored heron",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common",1
"3886","Mona",62,11652,"Greater Antilles","Falco sparverius","american kestrel",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"included as part of ""Greater Antilles""",1
"3887","Mona",62,11652,"Greater Antilles","Gallinula chloropus","common moorhen",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common",1
"3888","Mona",62,11652,"Greater Antilles","Gallus gallus","red junglefowl",NA,NA,1,1,NA,NA,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common",1
"3889","Mona",62,11652,"Greater Antilles","Mimus polyglottos","northern mockingbird",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"included w/ ""Greater Antilles""",1
"3890","Mona",62,11652,"Greater Antilles","Nyctanassa violacea","yellow-crowned night-heron",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common",1
"3891","Mona",62,11652,"Greater Antilles","Nycticorax nycticorax","black-crowned night-heron",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"uncommon",1
"3892","Mona",62,11652,"Greater Antilles","Oxyura jamaicensis","ruddy duck",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common",1
"3893","Mona",62,11652,"Greater Antilles","Tyrannus caudifasciatus","loggerhead kingbird",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"? ""Greater Antilles""",1
"3894","Mona",62,11652,"Greater Antilles","Tyrannus dominicensis","gray kingbird",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common",1
"3895","Mona",62,11652,"Greater Antilles","Zenaida aurita","zenaida dove",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common",1
"3896","Mona",62,11652,"Greater Antilles","Zenaida macroura","mourning dove",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"locally common",1
"3897","Mona",62,11652,"Greater Antilles","Agelaius xanthomus","yellow shouldered blackbird",NA,NA,0,1,1,0,"Barnes The birds of Mona island, 1946, Auk, v63, p318.",NA,"common, critically endangered",1
"3898","Mona",62,11652,"Greater Antilles","Crotophaga ani",NA,NA,NA,0,1,1,0,"Barnes The birds of Mona island, 1946, Auk, v63, p318.",NA,NA,1
"3899","Mona",62,11652,"Greater Antilles","Geotrygon chrysia",NA,NA,NA,0,1,1,0,"Barnes The birds of Mona island, 1946, Auk, v63, p318.",NA,"probably now extirpated",1
"3900","Mona",62,11652,"Greater Antilles","Geotrygon montana",NA,NA,NA,0,1,1,0,"Barnes The birds of Mona island, 1946, Auk, v63, p318.",NA,"probably now extirpated",1
"3901","Mona",62,11652,"Greater Antilles","Margarops fuscatus",NA,NA,NA,0,1,1,0,"Barnes The birds of Mona island, 1946, Auk, v63, p318.",NA,NA,1
"3902","Mona",62,11652,"Greater Antilles","Patagioenas squamosa",NA,NA,NA,0,1,1,0,"Barnes The birds of Mona island, 1946, Auk, v63, p318.",NA,NA,1
"3903","Mona",62,11652,"Greater Antilles","Progne dominicensis",NA,NA,NA,0,1,1,0,"Barnes The birds of Mona island, 1946, Auk, v63, p318.",NA,"reported by Bowdish 1901, no longer present",1
"3904","Mona",62,11652,"Greater Antilles","Tyrannus caudifasciatus",NA,NA,NA,0,1,1,0,"Barnes The birds of Mona island, 1946, Auk, v63, p318.",NA,"reported by A. Wetmore ca. 1921. No longer present",1
"3905","Mona",62,11652,"Greater Antilles","Zenaida asiatica",NA,NA,NA,0,1,1,0,"Barnes The birds of Mona island, 1946, Auk, v63, p318.",NA,NA,1
"3906","Mona",62,11652,"Greater Antilles","Athene cunicularia","Burrowing owl",NA,NA,0,0,0,1,"Milberg & Tyrberg 1993 Ecography","Pregill & Olson 1981",NA,1
"3907","Mussau",52,66333,"Papua New Guinea","Accipiter hiogaster matthiae","Variable Goshawk",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/mussauis..pdf",NA,NA,1
"3908","Mussau",52,66333,"Papua New Guinea","Aerodramus spodiopygius eichhorni","White-rumped Swiftlet",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/mussauis..pdf",NA,NA,1
"3909","Mussau",52,66333,"Papua New Guinea","Aerodramus vanikornesis lihirensis/coultasi ","Uniform Swiftlet",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/mussauis..pdf",NA,NA,1
"3910","Mussau",52,66333,"Papua New Guinea","Alcedo atthis","Common Kingfisher",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/mussauis..pdf",NA,NA,1
"3911","Mussau",52,66333,"Papua New Guinea","Anous minutus","Black Noddy",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/mussauis..pdf",NA,NA,1
"3912","Mussau",52,66333,"Papua New Guinea","Anous stolidus","Brown Noddy",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/mussauis..pdf",NA,NA,1
"3913","Mussau",52,66333,"Papua New Guinea","Aplornis cantoroides","Singing Starling",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/mussauis..pdf",NA,NA,1
"3914","Mussau",52,66333,"Papua New Guinea","Aplornis metallica","Metallic Starling",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/mussauis..pdf",NA,NA,1
"3915","Mussau",52,66333,"Papua New Guinea","Ardenna pacificus","Wedge-tailed Shearwater",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/mussauis..pdf",NA,NA,1
"3916","Mussau",52,66333,"Papua New Guinea","Butorides striatus","Striated Heron",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/mussauis..pdf",NA,NA,1
"3917","Mussau",52,66333,"Papua New Guinea","Caloenas nicobarica","Nicobar Pigeon",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/mussauis..pdf",NA,NA,1
"3918","Mussau",52,66333,"Papua New Guinea","Chalcophaps stephani stephani","Stephan's Dove",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/mussauis..pdf",NA,NA,1
"3919","Mussau",52,66333,"Papua New Guinea","Coracina tenuirostris matthiae","Slender-billed Cicadabird",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/mussauis..pdf",NA,NA,1
"3920","Mussau",52,66333,"Papua New Guinea","Ducula pistrinaria","Island Imperial Pigeon",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/mussauis..pdf",NA,NA,1
"3921","Mussau",52,66333,"Papua New Guinea","Egretta sacra","Eastern Reef Egret",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/mussauis..pdf",NA,NA,1
"3922","Mussau",52,66333,"Papua New Guinea","Erythrura trichroa eichhorni","Blue-faced Parrot-Finch",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/mussauis..pdf",NA,NA,1
"3923","Mussau",52,66333,"Papua New Guinea","Esacus magnirostris","Beach Thick-knee",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/mussauis..pdf",NA,NA,1
"3924","Mussau",52,66333,"Papua New Guinea","Eurystomus orientalis","Dollarbird",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/mussauis..pdf",NA,NA,1
"3925","Mussau",52,66333,"Papua New Guinea","Fregata ariel","Lesser Frigatebird",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/mussauis..pdf",NA,NA,1
"3926","Mussau",52,66333,"Papua New Guinea","Gallicolumba beccarii johannae","Bronze (Beccariæž¯s) Ground-Dove",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/mussauis..pdf",NA,NA,1
"3927","Mussau",52,66333,"Papua New Guinea","Haliaeetus  leucogaster","White-bellied Sea-eagle",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/mussauis..pdf",NA,NA,1
"3928","Mussau",52,66333,"Papua New Guinea","Haliastur  indus girrenera","Brahminy Kite",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/mussauis..pdf",NA,NA,1
"3929","Mussau",52,66333,"Papua New Guinea","Hemiprocne mystacea","Moustached Tree-swift",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/mussauis..pdf",NA,NA,1
"3930","Mussau",52,66333,"Papua New Guinea","Hydrobates leucorhoa","Leachæž¯s Storm-Petrel",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/mussauis..pdf",NA,NA,1
"3931","Mussau",52,66333,"Papua New Guinea","Ixobrychus flavicollis australis","Black Bittern",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/mussauis..pdf",NA,NA,1
